Date,Zone,Trigger,Elevation,Aspect,R-Size,D-Size
2/23/22,Gunnison,N,<TL,E,R1,D1.5
2/23/22,Gunnison,N,TL,E,R2,D2
2/23/22,Gunnison,N,TL,E,R2,D2
2/23/22,Gunnison,N,TL,W,R2,D2
2/23/22,Gunnison,N,TL,W,R2,D2
2/23/22,Gunnison,N,TL,W,R2,D2
2/23/22,South San Juan,N,TL,N,R1,D2
2/23/22,South San Juan,N,TL,N,R1,D2
2/23/22,South San Juan,N,<TL,E,R1,D2
2/23/22,South San Juan,N,<TL,E,R1,D2
2/23/22,South San Juan,N,<TL,NE,R1,D2
2/23/22,South San Juan,N,<TL,NE,R1,D2
2/23/22,South San Juan,N,<TL,N,R1,D2
2/23/22,South San Juan,N,<TL,N,R1,D2
2/23/22,Gunnison,U,<TL,E,,
2/23/22,Gunnison,U,<TL,E,,
2/23/22,Grand Mesa,AM,<TL,NE,R2,D1.5
2/23/22,Vail & Summit County,U,>TL,NE,R2,D1.5
2/23/22,Aspen,N,<TL,NE,R1,D1.5
2/23/22,Aspen,N,<TL,NE,R1,D1.5
2/23/22,Aspen,N,<TL,NE,R2,D2
2/23/22,Aspen,N,<TL,NE,R2,D2
2/23/22,Gunnison,U,<TL,NE,,D1.5
2/23/22,Gunnison,U,<TL,NE,,D1.5
2/23/22,Gunnison,U,<TL,NE,,D1.5
2/23/22,Gunnison,U,<TL,NE,,D1.5
2/23/22,Gunnison,N,TL,N,R2,D2
2/23/22,Gunnison,N,<TL,NE,R1,D1.5
2/23/22,Gunnison,N,<TL,E,R1,D1
2/23/22,Gunnison,N,<TL,E,R1,D1
2/23/22,Gunnison,N,>TL,S,R1,D1.5
2/23/22,Gunnison,N,>TL,S,R1,D1.5
2/23/22,Gunnison,N,>TL,S,R2,D2
2/23/22,Gunnison,N,>TL,NE,R2,D2
2/23/22,Gunnison,N,>TL,NE,R2,D2
2/23/22,Gunnison,N,TL,S,R1,D1.5
2/23/22,Gunnison,N,TL,S,R1,D1.5
2/23/22,Gunnison,N,TL,E,R2,D2
2/23/22,Gunnison,N,TL,E,R2,D2
2/23/22,Gunnison,N,TL,E,R2,D2
2/23/22,Gunnison,N,TL,E,R2,D2
2/23/22,Gunnison,N,TL,E,R2,D2
2/23/22,Gunnison,N,TL,E,R2,D2
2/23/22,Gunnison,N,TL,E,R2,D2
2/23/22,Gunnison,N,TL,E,R1,D1
2/23/22,Gunnison,N,TL,E,R1,D1
2/23/22,Gunnison,N,TL,E,R1,D1
2/23/22,Gunnison,N,TL,E,R1,D1
2/23/22,Gunnison,N,TL,E,R1,D1
2/23/22,Gunnison,N,TL,E,R1,D1
2/23/22,Gunnison,N,TL,E,R1,D1
2/23/22,Gunnison,N,TL,E,R1,D1
2/23/22,Gunnison,N,TL,E,R1,D1
2/23/22,Gunnison,N,TL,E,R1,D1
2/23/22,Gunnison,N,TL,E,R1,D1.5
2/23/22,Gunnison,N,TL,E,R1,D1.5
2/23/22,Gunnison,N,TL,NE,R1,D1.5
2/23/22,Gunnison,N,<TL,E,R2,D2
2/23/22,Gunnison,N,<TL,E,R2,D2
2/23/22,Gunnison,N,<TL,E,R2,D2
2/23/22,Gunnison,N,<TL,E,R2,D2
2/23/22,Gunnison,N,<TL,E,R1,D1.5
2/23/22,Gunnison,N,<TL,E,R1,D1.5
2/23/22,Gunnison,N,<TL,E,R1,D1.5
2/23/22,Gunnison,N,<TL,E,R1,D1.5
2/23/22,Gunnison,N,<TL,E,R1,D1.5
2/23/22,Gunnison,N,>TL,E,R2,D2
2/23/22,Gunnison,N,>TL,SE,R2,D2
2/23/22,Gunnison,N,>TL,SE,R1,D1.5
2/23/22,Gunnison,N,>TL,SE,R1,D1.5
2/23/22,Vail & Summit County,N,>TL,E,R2,D2
2/23/22,Aspen,N,<TL,NE,R2,D2
2/23/22,Aspen,N,<TL,N,R2,D2
2/23/22,Gunnison,N,<TL,NE,R1,D1.5
2/23/22,Gunnison,N,<TL,NE,R1,D1.5
2/23/22,Gunnison,N,<TL,NE,R1,D1.5
2/23/22,Gunnison,N,<TL,NE,R1,D1.5
2/23/22,Gunnison,N,<TL,NE,R1,D1.5
2/23/22,Gunnison,N,<TL,NE,R1,D1.5
2/23/22,Gunnison,N,<TL,N,R1,D1.5
2/23/22,Gunnison,N,<TL,N,R1,D1.5
2/23/22,Gunnison,N,<TL,N,R1,D1.5
2/23/22,Gunnison,N,>TL,N,R2,D2.5
2/23/22,Vail & Summit County,N,TL,SE,R3,D2
2/23/22,Aspen,N,<TL,E,R2,D1
2/23/22,Aspen,N,<TL,E,R2,D1
2/23/22,Aspen,N,<TL,E,R2,D1
2/23/22,North San Juan,N,<TL,N,R3,D1.5
2/23/22,North San Juan,N,<TL,NW,R3,D1.5
2/23/22,North San Juan,N,<TL,NW,R3,D1.5
2/23/22,North San Juan,N,<TL,NW,R3,D1.5
2/23/22,North San Juan,N,<TL,NW,R3,D1.5
2/23/22,South San Juan,N,>TL,N,R2,D2
2/23/22,South San Juan,N,>TL,E,R1,D2
2/23/22,South San Juan,N,>TL,E,R1,D2
2/23/22,South San Juan,N,>TL,E,R1,D2
2/23/22,Gunnison,N,>TL,N,R2,D2
2/23/22,Gunnison,N,>TL,N,R2,D2
2/23/22,Gunnison,N,>TL,N,R2,D2
2/23/22,Gunnison,N,TL,N,R2,D2
2/23/22,Gunnison,N,TL,N,R2,D2
2/23/22,Gunnison,N,<TL,N,R1,D1.5
2/23/22,Gunnison,N,<TL,N,R1,D1.5
2/23/22,Gunnison,N,<TL,N,R1,D1.5
2/23/22,Gunnison,N,<TL,N,R1,D1.5
2/23/22,Gunnison,N,<TL,N,R1,D1.5
2/23/22,Gunnison,N,TL,NE,R2,D2
2/23/22,North San Juan,U,>TL,N,R3,D2.5
2/23/22,South San Juan,N,TL,NE,R1,D2
2/23/22,South San Juan,N,TL,NE,R1,D2
2/23/22,South San Juan,N,TL,E,R1,D2
2/23/22,South San Juan,N,TL,E,R1,D2
2/23/22,North San Juan,N,<TL,E,,D1
2/23/22,Vail & Summit County,AS,<TL,NW,R1,D1
2/23/22,North San Juan,N,<TL,NE,,D2
2/23/22,South San Juan,AX,<TL,NE,R2,D1.5
2/23/22,Gunnison,N,<TL,NE,R2,D3
2/23/22,Gunnison,AS,TL,E,,D2.5
2/23/22,Gunnison,N,TL,NE,R3,D3
2/23/22,Gunnison,N,TL,N,R2,D2
2/23/22,Gunnison,AS,TL,E,R2,D2.5
2/23/22,Gunnison,AS,TL,N,R2,D2
2/23/22,Gunnison,N,<TL,E,R2,D1.5
2/23/22,Gunnison,N,TL,E,R1,D2
2/23/22,Gunnison,N,TL,E,R1,D2
2/23/22,Gunnison,N,TL,E,R1,D2
2/23/22,Gunnison,N,TL,E,R1,D2
2/23/22,Gunnison,N,TL,E,R1,D2
2/23/22,Gunnison,N,TL,E,R1,D2
2/23/22,Gunnison,N,<TL,NE,R1,D1.5
2/23/22,Gunnison,AM,<TL,W,R1,D1.5
2/23/22,Gunnison,U,<TL,NE,R1,D1.5
2/23/22,Gunnison,U,<TL,NE,R1,D1.5
2/23/22,Gunnison,U,<TL,NE,R1,D1.5
2/23/22,Gunnison,U,<TL,NE,R1,D1.5
2/23/22,Gunnison,U,<TL,NE,R1,D1.5
2/23/22,Gunnison,U,<TL,NE,R1,D1.5
2/23/22,Gunnison,N,TL,E,R1,D2
2/23/22,Gunnison,AM,TL,SE,R2,D2
2/23/22,North San Juan,N,<TL,N,R2,D1
2/23/22,Gunnison,N,<TL,NE,R1,D1.5
2/23/22,Vail & Summit County,U,,,,
2/23/22,North San Juan,AS,,N,R1,D1
2/23/22,Sawatch,N,>TL,E,R2,D2
2/23/22,Sawatch,N,TL,E,R2,D2
2/23/22,Vail & Summit County,AS,TL,NE,R2,D1.5
2/23/22,Sawatch,N,TL,NE,R1,D1
2/23/22,Sawatch,N,>TL,E,R3,D2.5
2/23/22,Sawatch,N,TL,NE,R3,D2
2/23/22,Aspen,N,>TL,NW,R2,D2
2/23/22,Aspen,N,>TL,NW,R2,D2
2/23/22,Aspen,N,<TL,SE,R3,D3
2/23/22,Aspen,N,TL,NW,R3,D3
2/23/22,North San Juan,N,<TL,All,R1,D1
2/23/22,North San Juan,N,<TL,All,R1,D1
2/23/22,North San Juan,N,<TL,All,R1,D1
2/23/22,North San Juan,N,<TL,All,R1,D1
2/23/22,North San Juan,N,<TL,All,R1,D1
2/23/22,North San Juan,N,<TL,All,R1,D1
2/23/22,North San Juan,N,<TL,All,R1,D1
2/23/22,North San Juan,N,<TL,All,R1,D1
2/23/22,North San Juan,N,<TL,All,R1,D1
2/23/22,North San Juan,N,<TL,All,R1,D1
2/23/22,North San Juan,N,<TL,All,R1,D1
2/23/22,North San Juan,N,<TL,All,R1,D1
2/23/22,North San Juan,N,<TL,All,R1,D1
2/23/22,North San Juan,N,<TL,All,R1,D1
2/23/22,North San Juan,N,<TL,All,R1,D1
2/23/22,North San Juan,N,<TL,All,R1,D1
2/23/22,North San Juan,N,<TL,All,R1,D1
2/23/22,North San Juan,N,<TL,All,R1,D1
2/23/22,North San Juan,N,<TL,All,R1,D1
2/23/22,North San Juan,N,<TL,All,R1,D1
2/23/22,South San Juan,N,<TL,NE,R1,D2
2/23/22,North San Juan,N,>TL,NE,R2,D2
2/23/22,North San Juan,N,TL,NE,R2,D2
2/23/22,North San Juan,N,<TL,NE,R1,D1.5
2/23/22,North San Juan,AS,TL,NE,R2,D1.5
2/23/22,Gunnison,N,>TL,E,,D2.5
2/23/22,Gunnison,N,>TL,E,,D2.5
2/23/22,Gunnison,N,>TL,E,,D2.5
2/23/22,Gunnison,N,>TL,E,,D2.5
2/23/22,Gunnison,N,>TL,E,,D2.5
2/23/22,Gunnison,N,>TL,E,,D2.5
2/23/22,Gunnison,N,>TL,E,,D2.5
2/23/22,Gunnison,N,>TL,E,,D2
2/23/22,North San Juan,N,<TL,NE,R1,D1
2/23/22,North San Juan,N,<TL,NE,R1,D2
2/23/22,Sawatch,N,TL,E,R3,D2
2/23/22,Sawatch,N,TL,E,R3,D2
2/23/22,Sawatch,N,TL,E,R3,D2
2/23/22,Sawatch,N,>TL,NE,R2,D2
2/23/22,Sawatch,N,TL,N,R2,D2
2/23/22,Sawatch,U,TL,E,R1,D1.5
2/23/22,Sawatch,U,TL,E,R1,D1.5
2/23/22,Sawatch,U,TL,E,R1,D1.5
2/23/22,Sawatch,N,>TL,E,R2,D2
2/23/22,Gunnison,N,<TL,W,R1,D1.5
2/23/22,Gunnison,N,<TL,W,R1,D1.5
2/23/22,Gunnison,N,<TL,W,R1,D1.5
2/23/22,Gunnison,N,<TL,W,R1,D1.5
2/23/22,Gunnison,N,<TL,W,R1,D1.5
2/23/22,Gunnison,N,<TL,W,R1,D1.5
2/23/22,Gunnison,N,<TL,W,R1,D1.5
2/23/22,Gunnison,N,<TL,W,R1,D1.5
2/23/22,Gunnison,N,<TL,W,R1,D1.5
2/23/22,Gunnison,N,<TL,W,R1,D1.5
2/23/22,Gunnison,N,<TL,W,R1,D1.5
2/23/22,Gunnison,N,<TL,W,R1,D1.5
2/23/22,North San Juan,N,>TL,N,R2,D2.5
2/23/22,North San Juan,N,>TL,E,R2,D2
2/23/22,North San Juan,N,TL,N,R1,D1
2/23/22,North San Juan,N,TL,N,R1,D1
2/23/22,Gunnison,N,<TL,SE,R2,D2
2/23/22,North San Juan,N,TL,NW,R2,D2
2/23/22,South San Juan,N,<TL,NE,R2,D2
2/23/22,Aspen,N,<TL,E,R3,D2
2/23/22,South San Juan,N,<TL,E,R2,D1.5
2/23/22,South San Juan,N,<TL,E,R1,D2
2/23/22,South San Juan,N,<TL,E,R2,D2
2/23/22,South San Juan,N,<TL,SE,R2,D1.5
2/23/22,South San Juan,N,<TL,NE,R3,D1.5
2/23/22,South San Juan,N,<TL,E,R2,D1.5
2/23/22,North San Juan,N,<TL,W,R2,D1.5
2/23/22,Grand Mesa,AE,<TL,NW,R1,D1
2/23/22,Grand Mesa,AE,<TL,N,R1,D1
2/23/22,Grand Mesa,AE,<TL,N,R1,D1
2/23/22,Grand Mesa,AE,<TL,NW,R2,D1.5
2/23/22,South San Juan,AL,<TL,SE,R2,D1.5
2/23/22,South San Juan,AL,<TL,SE,R2,D1.5
2/23/22,South San Juan,AL,<TL,SE,R2,D1.5
2/23/22,South San Juan,AL,<TL,S,R2,D1.5
2/23/22,South San Juan,AE,<TL,NE,R1,D1.5
2/23/22,South San Juan,AL,<TL,E,R2,D1.5
2/23/22,South San Juan,AL,<TL,SE,R1,D1.5
2/23/22,Sawatch,N,>TL,NE,R2,D2
2/23/22,Sawatch,N,>TL,NE,R2,D2
2/23/22,Aspen,U,<TL,E,R2,D2
2/23/22,North San Juan,AB,,SE,R2,D1.5
2/23/22,North San Juan,AB,<TL,SE,R2,D2
2/23/22,Grand Mesa,AE,<TL,N,R2,D1.5
2/23/22,North San Juan,AE,TL,SE,R1,D1.5
2/23/22,South San Juan,AX,<TL,E,R2,D2
2/23/22,North San Juan,N,TL,W,R2,D2
2/23/22,North San Juan,N,<TL,E,R2,D2
2/23/22,North San Juan,N,,E,R2,D2
2/23/22,Aspen,N,<TL,E,R1,D1.5
2/23/22,Aspen,N,<TL,E,R1,D1
2/23/22,Grand Mesa,AE,<TL,N,R1,D1
2/23/22,North San Juan,N,<TL,NE,R3,D2
2/24/22,Gunnison,N,<TL,NE,R2,D1.5
2/24/22,Gunnison,N,<TL,NE,R2,D1.5
2/24/22,Gunnison,N,<TL,N,R2,D1
2/24/22,Gunnison,N,<TL,N,R2,D1
2/24/22,Gunnison,N,<TL,N,R2,D1
2/24/22,Gunnison,N,<TL,N,R2,D1
2/24/22,Gunnison,N,<TL,N,R2,D1
2/24/22,Gunnison,N,<TL,N,R2,D1
2/24/22,Gunnison,N,<TL,N,R2,D1
2/24/22,North San Juan,N,<TL,NE,R3,D1.5
2/24/22,Gunnison,N,>TL,E,R2,D2.5
2/24/22,Gunnison,N,>TL,E,R2,D2.5
2/24/22,Aspen,N,TL,NE,R2,D2
2/24/22,Aspen,N,TL,NE,R2,D2
2/24/22,Aspen,N,TL,NE,R2,D2
2/24/22,Aspen,N,TL,NE,R2,D2
2/24/22,Sangre de Cristo,N,>TL,E,R2,D2
2/24/22,Sangre de Cristo,N,>TL,E,R2,D2
2/24/22,Sangre de Cristo,N,>TL,E,R2,D2
2/24/22,North San Juan,U,>TL,NE,R3,D2.5
2/24/22,Sangre de Cristo,N,>TL,SE,R2,D2
2/24/22,South San Juan,N,>TL,E,R1,D2
2/24/22,South San Juan,N,>TL,E,R1,D2
2/24/22,Aspen,N,TL,NE,R2,D2
2/24/22,Aspen,N,>TL,NW,R1,D1.5
2/24/22,Aspen,N,>TL,NE,R2,D2.5
2/24/22,Sawatch,N,>TL,NE,R3,D2
2/24/22,North San Juan,N,<TL,E,R2,D2
2/24/22,South San Juan,N,>TL,E,R1,D1.5
2/24/22,North San Juan,N,<TL,N,R3,D1.5
2/24/22,North San Juan,N,TL,E,R1,D1.5
2/24/22,North San Juan,N,TL,E,R1,D1.5
2/24/22,North San Juan,N,TL,E,R1,D1.5
2/24/22,North San Juan,N,TL,E,R1,D1.5
2/24/22,North San Juan,N,TL,E,R1,D1.5
2/24/22,North San Juan,N,TL,E,R1,D1.5
2/24/22,North San Juan,N,>TL,W,R2,D1.5
2/24/22,Aspen,N,<TL,NE,R2,D1
2/24/22,Aspen,N,<TL,NE,R2,D1
2/24/22,Aspen,N,<TL,NE,R2,D2
2/24/22,Gunnison,N,<TL,NE,R1,D2
2/24/22,Aspen,N,TL,NW,R2,D2
2/24/22,Aspen,N,TL,NW,R2,D2
2/24/22,Aspen,N,TL,NE,R2,D1
2/24/22,Aspen,N,TL,NE,R1,D1.5
2/24/22,Aspen,N,<TL,W,R2,D1
2/24/22,Aspen,N,<TL,NW,R2,D1.5
2/24/22,Aspen,N,<TL,E,R3,D2
2/24/22,Aspen,N,TL,N,R3,D3
2/24/22,Steamboat & Flat Tops,N,<TL,W,R1,D1
2/24/22,North San Juan,N,<TL,N,R1,D2
2/24/22,South San Juan,N,TL,E,R1,D1
2/24/22,South San Juan,N,TL,NE,R3,D2.5
2/24/22,Aspen,N,TL,E,R2,D2.5
2/24/22,Sawatch,N,<TL,NE,R1,D1.5
2/24/22,Vail & Summit County,N,>TL,E,R1,D2
2/24/22,North San Juan,N,TL,E,R3,D2
2/24/22,North San Juan,N,TL,NE,R3,D2.5
2/24/22,Sawatch,N,>TL,SE,R1,D1.5
2/24/22,Sawatch,N,>TL,SE,R1,D1.5
2/24/22,Sawatch,N,>TL,SE,R1,D1.5
2/24/22,Gunnison,N,<TL,W,R1,D1
2/24/22,Gunnison,N,<TL,W,R1,D1
2/24/22,Gunnison,N,<TL,W,R1,D1
2/24/22,South San Juan,AM,TL,W,R1,D2
2/24/22,South San Juan,N,<TL,NE,R1,D1
2/24/22,South San Juan,N,<TL,NE,R1,D1
2/24/22,South San Juan,N,<TL,NE,R1,D1
2/24/22,South San Juan,N,<TL,NE,R1,D1
2/24/22,South San Juan,N,<TL,NE,R1,D1
2/24/22,South San Juan,N,<TL,NE,R1,D1
2/24/22,South San Juan,N,<TL,NE,R1,D1
2/24/22,South San Juan,N,<TL,NE,R1,D1
2/24/22,Aspen,N,<TL,NE,R2,D2
2/24/22,Aspen,N,<TL,NE,R2,D2
2/24/22,Gunnison,N,>TL,SE,R1,D2
2/24/22,Gunnison,N,<TL,E,R1,D1
2/24/22,Gunnison,N,<TL,E,R1,D1
2/24/22,Sawatch,N,>TL,E,R1,D2
2/24/22,Sawatch,N,>TL,E,R1,D2
2/24/22,Sawatch,N,>TL,E,R1,D2
2/24/22,Sawatch,N,>TL,E,R1,D2
2/24/22,North San Juan,N,>TL,NW,R2,D1.5
2/24/22,North San Juan,N,>TL,NE,R3,D2.5
2/24/22,North San Juan,N,<TL,N,R2,D2
2/24/22,North San Juan,N,TL,NE,R2,D1.5
2/24/22,North San Juan,N,TL,NE,R2,D1.5
2/24/22,North San Juan,N,TL,NE,R2,D1.5
2/24/22,North San Juan,N,TL,NE,R2,D2
2/24/22,North San Juan,N,>TL,N,R2,D2
2/24/22,Vail & Summit County,N,>TL,NE,R2,D2
2/24/22,Aspen,N,TL,E,R3,D2.5
2/24/22,Aspen,N,TL,E,R3,D2.5
2/24/22,Aspen,N,<TL,NW,R2,D2
2/24/22,Aspen,N,<TL,NW,R2,D2
2/24/22,Aspen,N,<TL,NW,R2,D2
2/24/22,Aspen,N,<TL,NW,R2,D2
2/24/22,Aspen,N,<TL,E,R2,D1.5
2/24/22,Aspen,AV,<TL,NE,R3,D1.5
2/24/22,Aspen,AV,<TL,NE,R3,D1.5
2/24/22,Aspen,N,<TL,NE,R2,D1.5
2/24/22,Aspen,N,<TL,SE,R2,D1
2/24/22,Sawatch,N,TL,E,R1,D1.5
2/24/22,Sawatch,N,TL,E,R1,D1.5
2/24/22,Sawatch,N,TL,E,R1,D1.5
2/24/22,Aspen,N,TL,NE,R2,D2
2/24/22,South San Juan,N,<TL,W,R2,D2
2/24/22,South San Juan,N,<TL,W,R2,D2
2/24/22,South San Juan,N,>TL,NW,R2,D2
2/24/22,Aspen,AS,TL,N,R2,D2
2/24/22,South San Juan,N,TL,W,R2,D2
2/24/22,Aspen,N,<TL,NW,R2,D2
2/24/22,Aspen,N,<TL,NW,R2,D2
2/24/22,Gunnison,N,<TL,NW,R2,D1.5
2/24/22,Gunnison,N,<TL,E,R1,D1.5
2/24/22,Gunnison,N,<TL,E,R2,D2
2/24/22,Gunnison,AS,TL,E,,D2
2/24/22,Gunnison,N,>TL,NE,R2,D2
2/24/22,Front Range,U,>TL,E,R2,D2
2/24/22,Gunnison,N,<TL,W,R2,D2
2/24/22,Gunnison,N,<TL,W,R2,D2
2/24/22,Gunnison,N,<TL,W,R2,D2
2/24/22,Gunnison,N,<TL,W,R1,D1.5
2/24/22,Gunnison,N,>TL,SE,R2,D2.5
2/24/22,Gunnison,N,>TL,SE,R2,D2.5
2/24/22,Gunnison,N,>TL,SE,R2,D2.5
2/24/22,South San Juan,N,TL,NE,R2,D2
2/24/22,North San Juan,N,<TL,SE,R1,D1
2/24/22,Front Range,N,>TL,E,R2,D2
2/24/22,Aspen,N,<TL,W,R2,D1.5
2/24/22,Aspen,N,TL,W,R1,D1
2/24/22,Aspen,N,>TL,NW,R2,D2
2/24/22,Aspen,N,>TL,NW,R2,D2
2/24/22,Aspen,N,TL,NE,R2,D2
2/24/22,Aspen,N,TL,NE,R2,D2
2/24/22,Aspen,N,TL,NE,R2,D2
2/24/22,Aspen,N,<TL,N,R3,D2
2/24/22,Sawatch,AS,>TL,E,R2,D1
2/24/22,Sawatch,AS,TL,SE,R1,D1.5
2/24/22,Sawatch,AS,<TL,E,R2,D1
2/24/22,Sawatch,AS,<TL,E,R2,D1
2/24/22,Sawatch,AS,<TL,E,R2,D1
2/24/22,North San Juan,N,TL,W,R2,D1.5
2/24/22,Aspen,N,>TL,E,R3,D3
2/24/22,North San Juan,N,>TL,N,R3,D2
2/24/22,North San Juan,N,>TL,NW,R3,D2
2/24/22,North San Juan,N,<TL,W,R3,D2
2/24/22,Aspen,N,TL,N,R2,D2
2/24/22,North San Juan,N,>TL,NW,R3,D2
2/24/22,North San Juan,N,>TL,NW,R3,D2
2/24/22,North San Juan,N,>TL,NW,R3,D2
2/24/22,North San Juan,N,>TL,SW,R3,D2
2/24/22,Vail & Summit County,N,>TL,W,R1,D1.5
2/24/22,North San Juan,N,<TL,NW,R3,D1.5
2/24/22,Vail & Summit County,AS,<TL,W,R2,D1.5
2/24/22,North San Juan,N,>TL,NE,R2,D2
2/24/22,North San Juan,N,>TL,NE,R3,D2.5
2/24/22,Sawatch,AS,<TL,N,R1,D1
2/24/22,South San Juan,N,>TL,N,R2,D2.5
2/24/22,North San Juan,AS,TL,NE,R2,D1
2/24/22,North San Juan,N,<TL,NW,R2,D1
2/24/22,North San Juan,N,<TL,NW,R2,D1
2/24/22,North San Juan,N,<TL,NW,R2,D2
2/24/22,North San Juan,N,TL,N,R2,D2
2/24/22,North San Juan,N,TL,N,R2,D2
2/24/22,North San Juan,N,TL,N,R2,D2
2/24/22,North San Juan,N,TL,N,R2,D2
2/24/22,North San Juan,N,>TL,NW,R2,D2
2/24/22,Aspen,N,TL,E,R2,D2
2/24/22,Sawatch,N,<TL,NE,R1,D1
2/24/22,Sawatch,N,<TL,NE,R1,D1
2/24/22,Sawatch,N,<TL,NE,R1,D1
2/24/22,Vail & Summit County,U,<TL,NE,R1,D1
2/24/22,South San Juan,N,TL,NE,R1,D1.5
2/24/22,South San Juan,N,TL,NE,R1,D1.5
2/24/22,Front Range,AX,<TL,N,R3,D1.5
2/24/22,Front Range,AX,>TL,N,R2,D1.5
2/24/22,Front Range,AX,<TL,E,R2,D1
2/24/22,Front Range,AX,<TL,N,R2,D1
2/24/22,Front Range,AX,<TL,N,R2,D1
2/24/22,Front Range,AX,TL,N,R2,D1
2/24/22,Vail & Summit County,AX,>TL,W,R1,D1
2/24/22,Vail & Summit County,AX,>TL,W,R1,D1
2/24/22,Vail & Summit County,AX,>TL,NW,R1,D1
2/24/22,Vail & Summit County,AX,>TL,NW,R1,D1
2/24/22,Vail & Summit County,AX,>TL,W,R1,D1
2/24/22,South San Juan,AL,<TL,E,R2,D1.5
2/24/22,North San Juan,AA,<TL,NE,R2,D2
2/24/22,North San Juan,AA,TL,E,R2,D1.5
2/24/22,South San Juan,AL,<TL,E,R1,D1
2/24/22,South San Juan,AL,<TL,E,R2,D2
2/24/22,South San Juan,AL,<TL,E,R2,D2
2/24/22,South San Juan,AL,<TL,E,R1,D1.5
2/24/22,South San Juan,AL,<TL,E,R1,D2
2/24/22,South San Juan,AL,<TL,E,R1,D1.5
2/24/22,South San Juan,AL,<TL,E,R1,D2
2/24/22,North San Juan,AL,,N,R2,D2
2/24/22,South San Juan,AL,<TL,E,R1,D1.5
2/24/22,South San Juan,AL,<TL,E,R1,D1.5
2/24/22,South San Juan,AL,<TL,E,R1,D2
2/24/22,South San Juan,AL,<TL,E,R1,D2
2/24/22,North San Juan,AL,<TL,NW,R2,D2
2/24/22,North San Juan,N,<TL,NW,R2,D2
2/24/22,Aspen,N,<TL,NE,R2,D2
2/24/22,Aspen,AS,<TL,SW,R3,D2
2/24/22,North San Juan,AL,<TL,NW,R2,D1.5
2/24/22,North San Juan,AL,<TL,NW,R2,D2
2/24/22,North San Juan,AL,,NW,R2,D2
2/24/22,North San Juan,AA,>TL,NW,R2,D2
2/24/22,North San Juan,AA,>TL,NW,R3,D2
2/24/22,North San Juan,AA,>TL,NE,R3,D2
2/24/22,North San Juan,AA,>TL,NE,R2,D1.5
2/24/22,North San Juan,AA,>TL,SW,R2,D2
2/24/22,North San Juan,AA,>TL,NE,R2,D2
2/24/22,North San Juan,AL,<TL,W,R2,D2
2/24/22,North San Juan,AA,<TL,W,R2,D2
2/24/22,North San Juan,AA,>TL,SE,R3,D2
2/24/22,North San Juan,AA,<TL,W,R2,D2
2/24/22,Aspen,N,<TL,E,R2,D1.5
2/24/22,Aspen,N,<TL,SE,R1,D1
2/24/22,North San Juan,AL,<TL,N,R2,D2
2/24/22,North San Juan,AL,<TL,SW,R2,D2
2/24/22,North San Juan,AA,>TL,E,R1,D1.5
2/24/22,North San Juan,AA,>TL,SE,R1,D2
2/24/22,North San Juan,AE,<TL,E,R2,D2
2/24/22,North San Juan,AL,<TL,SW,R2,D1.5
2/24/22,North San Juan,AL,<TL,E,R2,D2
2/24/22,North San Juan,AL,<TL,E,R1,D1
2/24/22,North San Juan,AL,<TL,SE,R2,D1.5
2/24/22,North San Juan,AL,<TL,E,R1,D1.5
2/24/22,North San Juan,AE,<TL,E,R2,D1.5
2/24/22,North San Juan,N,<TL,N,R2,D2
2/24/22,North San Juan,AE,<TL,SE,R2,D1.5
2/24/22,North San Juan,AE,<TL,E,R1,D1.5
2/24/22,North San Juan,AE,<TL,SE,R1,D1
2/25/22,Vail & Summit County,U,TL,NE,R2,D1
2/25/22,Gunnison,N,TL,W,R2,D2
2/25/22,South San Juan,N,TL,E,R1,D1.5
2/25/22,Aspen,AI,<TL,W,R2,D2
2/25/22,Front Range,N,>TL,E,,D2
2/25/22,Sawatch,N,>TL,E,R1,D1
2/25/22,Sawatch,N,>TL,NE,R1,D1
2/25/22,Aspen,N,<TL,N,R3,D1.5
2/25/22,South San Juan,N,TL,NE,R1,D1.5
2/25/22,South San Juan,N,TL,N,R1,D1
2/25/22,South San Juan,N,<TL,N,R2,D2
2/25/22,South San Juan,N,<TL,NW,R1,D1.5
2/25/22,South San Juan,N,<TL,W,R2,D2
2/25/22,South San Juan,N,TL,NW,R2,D2
2/25/22,Aspen,AS,<TL,E,R3,D1.5
2/25/22,North San Juan,U,<TL,E,R1,D1
2/25/22,North San Juan,U,<TL,E,R1,D1
2/25/22,North San Juan,N,>TL,N,R3,D3
2/25/22,North San Juan,N,TL,N,R2,D2
2/25/22,North San Juan,N,>TL,E,R2,D2
2/25/22,North San Juan,N,>TL,SE,R2,D2
2/25/22,Steamboat & Flat Tops,AM,<TL,NE,R1,D1
2/25/22,Aspen,N,,S,R1,D1
2/25/22,Aspen,N,TL,S,R2,D2
2/25/22,Aspen,N,<TL,SW,R2,D2
2/25/22,Aspen,AS,TL,NE,R2,D2
2/25/22,Aspen,AS,TL,NE,R2,D2
2/25/22,Aspen,AS,TL,NE,R2,D2
2/25/22,Aspen,AS,TL,NE,R2,D2
2/25/22,North San Juan,N,>TL,E,R1,D1.5
2/25/22,North San Juan,N,>TL,E,R1,D1.5
2/25/22,North San Juan,N,>TL,E,R1,D1.5
2/25/22,South San Juan,N,>TL,E,R1,D2
